;appid;name;Year;english;platforms_windows;platforms_mac;platforms_linux;genres_Action;genres_Free to Play;genres_Strategy;genres_Adventure;genres_Indie;genres_RPG;genres_Casual;genres_Simulation;genres_Racing;genres_Violent;genres_Massively Multiplayer;genres_Nudity;genres_Sports;genres_Early Access;genres_Gore;genres_Sexual Content;categories_Multi-player;categories_Online Multi-Player;categories_Local Multi-Player;categories_Valve Anti-Cheat enabled;categories_Single-player;categories_Steam Cloud;categories_Steam Achievements;categories_Steam Trading Cards;categories_Captions available;categories_Partial Controller Support;categories_Includes Source SDK;categories_Cross-Platform Multiplayer;categories_Stats;categories_Commentary available;categories_Includes level editor;categories_Steam Workshop;categories_In-App Purchases;categories_Co-op;categories_Full controller support;categories_Steam Leaderboards;categories_SteamVR Collectibles;categories_Online Co-op;categories_Shared/Split Screen;categories_Local Co-op;categories_MMO;categories_VR Support;categories_Mods;categories_Mods (require HL2);categories_Steam Turn Notifications;achievements;%_ratings;QTD_ratings;owners_mean;average_playtime_>0;price;log_price;log_log_price
21730;842870;Lords of Strife;2018;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0.75;12;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21731;842910;The MISSING: J.J. Macfield and the Island of Memories;2018;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;0.9127358490566038;424;10000.0;0;23.99;3.218475744846861;1.4394738648966583
21732;842990;Taco Gun;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;45;1.0;6;10000.0;0;5.99;1.944480556245719;1.0799324199660887
21733;843010;Orb Labs, Inc.;2018;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;48;0.8636363636363636;22;10000.0;0;6.19;1.9726911717329554;1.0894676609657306
21734;843040;RECOG The First Wave;2018;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0.5833333333333334;12;10000.0;0;19.49;3.0199369622508083;1.3912662214758438
21735;843050;North Stars;2018;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.813953488372093;43;10000.0;0;0.0;0.0;0.0
21736;843080;VR Hero Sentry;2018;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.0;8;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21737;843120;Joyo Kanji Quiz;2018;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1.0;8;10000.0;0;2.99;1.3837912309017721;0.8686921744380808
21738;843160;The Lift;2018;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.7777777777777778;9;10000.0;0;4.79;1.7561322915849038;1.01382835330015
21739;843170;ILLUSION;2018;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.9;20;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21740;843190;Z: Escape;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;1.0;3;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21742;843250;The Last DeadEnd;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;0.7843137254901961;51;10000.0;0;5.79;1.9154509415706047;1.0700245047748609
21744;843270;Flapping Over It;2018;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0.4666666666666667;15;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21745;843360;Rift Keeper;2019;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;41;0.8208955223880597;67;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21746;843370;Gravity Well;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;8;10000.0;0;2.89;1.358409157630355;0.8579873059897187
21748;843400;Distant castle;2018;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;4;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
21749;843420;Supermarket VR and mini-games;2018;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2;10000.0;0;1.99;1.095273387402595;0.739684040040582
21750;843430;Righty Tighty XL;2018;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;22;0.9411764705882353;68;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21751;843440;Pivot XL;2018;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;24;0.961038961038961;77;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21752;843500;God Vs Zombies;2018;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2653061224489796;49;10000.0;1;2.89;1.358409157630355;0.8579873059897187
21753;843510;Colony Prospector;2018;1;1;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7333333333333333;15;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21754;843520;The Last Front;2018;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0.6666666666666666;39;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21755;843570;ROGALIK;2018;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.5;24;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21756;843580;DotLine;2018;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1.0;2;10000.0;0;2.69;1.3056264580524357;0.8353524217578405
21757;843590;GhostGame;2019;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1.0;18;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21758;843620;Forest Below;2018;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8888888888888888;9;10000.0;0;0.0;0.0;0.0
21759;843640;WEscape;2018;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;8;0.7894736842105263;19;10000.0;0;2.09;1.128171090909654;0.7552629681110614
21760;843650;Sophont;2019;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2;10000.0;0;2.09;1.128171090909654;0.7552629681110614
21761;843660;Rogue Agent;2018;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.7865168539325843;89;10000.0;0;0.0;0.0;0.0
21762;843700;El Taco Diablo;2019;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15;0.8;10;10000.0;0;6.19;1.9726911717329554;1.0894676609657306
21763;843720;Dissimilated Land;2018;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;57;0.7796610169491526;118;10000.0;0;9.29;2.331172549845958;1.2033243590845437
21764;843730;Infected Battlegrounds;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6590909090909091;44;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21765;843740;HellStar Squadron;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0.7619047619047619;21;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
21766;843760;Kemonomichi-White Moment-;2018;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21767;843780;City Builder;2018;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0.6;10;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
21768;843790;HUMAN LIVE-HOW LONG CAN HUMAN BEINGS EXIST?Survive the end of the earth, challenge disaster save the world;2018;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;3;10000.0;0;2.89;1.358409157630355;0.8579873059897187
21769;843820;TheShooterGame;2018;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;6;10000.0;0;4.79;1.7561322915849038;1.01382835330015
21770;843840;Space Orb;2018;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9333333333333333;15;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21771;843860;When They Arrived;2019;1;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5151515151515151;66;10000.0;0;2.89;1.358409157630355;0.8579873059897187
21772;843870;Card Games Mega Collection;2018;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;8;10000.0;0;5.19;1.8229350866965048;1.0377771545671974
21774;843900;Demon's Rise - War for the Deep;2018;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.875;48;10000.0;0;5.19;1.8229350866965048;1.0377771545671974
21775;843920;Hungry Piggy vs Chicken;2018;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;4;10000.0;0;2.89;1.358409157630355;0.8579873059897187
21776;843930;Cyadonia;2018;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;2;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21777;843980;Vortex Rush;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1.0;2;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
21778;843990;Bullet Hell ADVANCED;2018;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2;10000.0;0;2.49;1.2499017362143359;0.8108865424690161
21779;844030;Codename Ghost Hunt;2018;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21781;844050;Desert Child;2018;1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;23;0.9333333333333333;45;10000.0;0;8.99;2.301584592660462;1.1944025328171848
21782;844080;Trials of The Illuminati: Snack Time Jigsaw Puzzles;2018;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;6;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21783;844130;Future Proof;2018;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.9230769230769231;39;10000.0;0;2.09;1.128171090909654;0.7552629681110614
21784;844140;Trivia Vault: Soccer Trivia;2018;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0.6842105263157895;19;10000.0;0;9.99;2.39698576841553;1.2228884997129532
21785;844160;Chocolate makes you happy 5;2018;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0.7777777777777778;9;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21786;844180;Slab;2018;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;67;0.8823529411764706;34;10000.0;0;4.79;1.7561322915849038;1.01382835330015
21787;844210;Titty Crush;2018;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0.6666666666666666;30;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21788;844250;GameMaster: MAGUS;2018;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;5;10000.0;0;13.99;2.7073833121145063;1.3103263210658722
21789;844290;Sniper Squad Mission;2018;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.21428571428571427;14;10000.0;0;2.89;1.358409157630355;0.8579873059897187
21790;844300;Demolition Engineer;2018;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0.42105263157894735;19;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21791;844310;Curling World Cup;2018;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0.4166666666666667;12;10000.0;0;4.79;1.7561322915849038;1.01382835330015
21792;844330;The Goatman;2018;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.573170731707317;82;10000.0;0;11.39;2.516889695641051;1.2575769898044034
21793;844350;Obscurity;2018;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;5;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21795;844420;Demon's Rise - Lords of Chaos;2018;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8690476190476191;84;10000.0;0;5.19;1.8229350866965048;1.0377771545671974
21796;844440;The Indie Game Legend 3D;2018;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75;4;10000.0;0;6.19;1.9726911717329554;1.0894676609657306
21797;844490;Rhombus Legends;2018;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;0.6111111111111112;36;10000.0;0;0.0;0.0;0.0
21798;844580;Jungle Juggle;2018;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.0;1;10000.0;0;2.09;1.128171090909654;0.7552629681110614
21799;844590;Hypnospace Outlaw;2019;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9890350877192983;456;10000.0;0;15.49;2.8027541365715076;1.3357255769933607
21800;844610;Hentai PuZZles;2018;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.375;8;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21801;844620;Odyssee;2018;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1;10000.0;0;4.79;1.7561322915849038;1.01382835330015
21802;844660;Heart of the Woods;2019;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9867549668874173;151;10000.0;0;11.39;2.516889695641051;1.2575769898044034
21803;844750;Go-Kart Racing;2018;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0.5555555555555556;63;10000.0;1;3.99;1.6074359097634274;0.958367328401236
21804;844760;The Armclaw Experiment;2019;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4444444444444444;9;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21805;844800;Space man adventure dash;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0.5;18;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21806;844820;Ocean Wonder VR;2018;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21807;844850;Tower Hunter: Erza's Trial;2018;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;0.7835616438356164;365;10000.0;1;12.39;2.5945081597030812;1.2794071694915374
21808;844900;Director of Football;2018;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7142857142857143;7;10000.0;0;7.99;2.196112848483529;1.1619353365683824
21811;844950;Eternal Fantasy;2018;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7368421052631579;19;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21812;844970;Cowboy : Attack of Wild Animal;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;1.0;9;10000.0;0;2.09;1.128171090909654;0.7552629681110614
21813;844990;Drone Striker;2019;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13;0.0;1;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21814;845040;AegisM;2018;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;5;0.9583333333333334;24;10000.0;0;9.99;2.39698576841553;1.2228884997129532
21815;845060;Simple Golfing;2018;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.7808219178082192;73;10000.0;0;2.09;1.128171090909654;0.7552629681110614
21817;845080;Neuro;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7777777777777778;9;10000.0;0;1.69;0.9895411936137477;0.6879040561812957
21818;845110;Snakelike;2019;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
21819;845150;Vietnam War PuZZles;2018;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.45454545454545453;11;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21820;845170;Block Smashers VR;2018;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
21821;845200;❂ Hexaluga ❂ Weapon and Shield ☯;2018;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0.625;16;10000.0;0;3.99;1.6074359097634274;0.958367328401236
21824;845270;Mirror Drop;2018;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0.9772727272727273;44;10000.0;0;5.79;1.9154509415706047;1.0700245047748609
21825;845290;Destructions;2018;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1.0;8;10000.0;0;5.99;1.944480556245719;1.0799324199660887
21826;845350;Color Path;2018;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;1.0;2;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
