;appid;name;Year;english;platforms_windows;platforms_mac;platforms_linux;genres_Action;genres_Free to Play;genres_Strategy;genres_Adventure;genres_Indie;genres_RPG;genres_Casual;genres_Simulation;genres_Racing;genres_Violent;genres_Massively Multiplayer;genres_Nudity;genres_Sports;genres_Early Access;genres_Gore;genres_Sexual Content;categories_Multi-player;categories_Online Multi-Player;categories_Local Multi-Player;categories_Valve Anti-Cheat enabled;categories_Single-player;categories_Steam Cloud;categories_Steam Achievements;categories_Steam Trading Cards;categories_Captions available;categories_Partial Controller Support;categories_Includes Source SDK;categories_Cross-Platform Multiplayer;categories_Stats;categories_Commentary available;categories_Includes level editor;categories_Steam Workshop;categories_In-App Purchases;categories_Co-op;categories_Full controller support;categories_Steam Leaderboards;categories_SteamVR Collectibles;categories_Online Co-op;categories_Shared/Split Screen;categories_Local Co-op;categories_MMO;categories_VR Support;categories_Mods;categories_Mods (require HL2);categories_Steam Turn Notifications;achievements;%_ratings;QTD_ratings;owners_mean;average_playtime_>0;price;log_price;log_log_price
4106;330460;Celestial Command;2014;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.7933130699088146;329;35000.0;0;7.99;2.196112848483529;1.1619353365683824
4107;330470;Over The Void;2014;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6871165644171779;163;35000.0;0;3.99;1.6074359097634274;0.958367328401236
4110;330570;Noct;2015;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6038095238095238;525;75000.0;0;6.99;2.0781907597781832;1.1243420087328786
4111;330580;Shark Attack Deathmatch 2;2015;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;22;0.7656467315716272;1438;150000.0;0;1.99;1.095273387402595;0.739684040040582
4114;330660;Luna's Wandering Stars;2015;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0.6144578313253012;83;75000.0;0;6.99;2.0781907597781832;1.1243420087328786
4119;330820;2064: Read Only Memories;2015;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;64;0.7841726618705036;1112;350000.0;1;14.99;2.771963526845863;1.3275956952774475
4120;330830;Tales from the Borderlands;2014;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;35;0.953641503159295;15035;1500000.0;1;11.99;2.5641798306825083;1.2709339658784151
4122;330990;Demon Hunter: Chronicles from Beyond;2014;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0.631578947368421;285;75000.0;1;6.99;2.0781907597781832;1.1243420087328786
4123;331120;Passing Pineview Forest;2014;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6748466257668712;1630;350000.0;1;0.0;0.0;0.0
4124;331160;Disney•Pixar Cars;2015;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.7296296296296296;270;35000.0;0;15.49;2.8027541365715076;1.3357255769933607
4125;331190;Master Spy;2015;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8097165991902834;247;75000.0;1;6.99;2.0781907597781832;1.1243420087328786
4126;331200;Grass Simulator;2015;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.5579545454545455;880;35000.0;0;3.99;1.6074359097634274;0.958367328401236
4128;331220;Thief Town;2014;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;32;0.7870967741935484;155;35000.0;1;5.59;1.8855533485144158;1.0597166834798373
4130;331340;Tulpa;2015;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0.5255102040816326;196;35000.0;1;7.99;2.196112848483529;1.1619353365683824
4131;331360;Heavy Metal Machines;2018;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0.7096774193548387;2573;750000.0;1;0.0;0.0;0.0
4133;331400;Luna: Shattered Hearts: Episode 1;2014;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.2127659574468085;47;35000.0;1;1.99;1.095273387402595;0.739684040040582
4134;331440;bit Dungeon II;2014;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;15;0.822107969151671;1945;150000.0;1;2.79;1.332366019094335;0.8468832111868198
4137;331470;Everlasting Summer;2014;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0.95306396484375;32768;1500000.0;1;0.0;0.0;0.0
4138;331480;Pinstripe;2017;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0.8949124270225187;1199;150000.0;1;10.99;2.4840729690394228;1.248202002812099
4139;331500;Executive Assault;2015;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.8644688644688645;1365;75000.0;1;10.29;2.4239173781615704;1.2307853277785357
4142;331580;ULTRAWORLD EXODUS;2014;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7090909090909091;55;35000.0;0;0.0;0.0;0.0
4143;331600;One Piece Pirate Warriors 3;2015;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;40;0.8224437061646364;5418;350000.0;1;31.99;3.49620448524049;1.5032335931497693
4144;331650;Carmageddon TDR 2000;2014;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7035573122529645;253;75000.0;0;2.99;1.3837912309017721;0.8686921744380808
4145;331670;The Jackbox Party Pack;2014;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;20;0.9148936170212766;846;350000.0;1;18.99;2.995232148512309;1.3851016872952149
4146;331690;Crossing Souls;2018;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;32;0.8221024258760108;742;75000.0;1;10.99;2.4840729690394228;1.248202002812099
4147;331720;Survivor Squad: Gauntlets;2015;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;86;0.7933333333333333;150;35000.0;0;3.99;1.6074359097634274;0.958367328401236
4149;331760;Supreme League of Patriots;2015;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0.6666666666666666;81;35000.0;0;4.79;1.7561322915849038;1.01382835330015
4150;331790;Data Hacker: Reboot;2015;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0.622093023255814;172;350000.0;1;3.99;1.6074359097634274;0.958367328401236
4151;331870;AER Memories of Old;2017;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;0.838360842344906;1757;75000.0;1;13.49;2.673458756332591;1.3011336586659346
4152;331880;Truck Mechanic Simulator 2015;2015;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4744525547445255;137;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4154;331920;Airline Tycoon Deluxe;2014;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7110091743119266;218;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4155;331970;Disney's Treasure Planet: Battle of Procyon;2015;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9489795918367347;98;35000.0;0;7.19;2.1029138978649784;1.1323416370519261
4156;331980;Last Inua;2014;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.5480225988700564;177;75000.0;1;5.99;1.944480556245719;1.0799324199660887
4157;332070;School of Dragons;2014;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;110;0.5100578671810416;3629;1500000.0;1;0.0;0.0;0.0
4159;332200;Axiom Verge;2015;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;29;0.9428309385509018;3271;150000.0;1;14.99;2.771963526845863;1.3275956952774475
4160;332250;The Next Penelope;2015;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;23;0.780373831775701;214;35000.0;0;9.99;2.39698576841553;1.2228884997129532
4163;332310;LEGO® Worlds;2017;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;71;0.7669985533146115;11751;750000.0;1;24.99;3.2577118486533987;1.4487318912488676
4164;332330;PixelJunk™ Shooter Ultimate;2015;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;27;0.8452380952380952;84;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4168;332390;Undefeated;2015;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0.8682170542635659;129;35000.0;0;9.99;2.39698576841553;1.2228884997129532
4169;332400;Girlfriend Rescue;2015;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;69;0.88;150;35000.0;0;4.99;1.7900914121273581;1.0260743594998938
4170;332410;Moonchild;2016;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;0.8275862068965517;116;35000.0;0;5.99;1.944480556245719;1.0799324199660887
4171;332480;Phoenix Force;2014;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0.8393782383419689;579;75000.0;1;2.79;1.332366019094335;0.8468832111868198
4172;332490;Battle Fleet 2;2014;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;17;0.7661870503597122;278;35000.0;0;11.39;2.516889695641051;1.2575769898044034
4173;332500;GRAV;2015;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.5364952263627965;6494;750000.0;1;14.99;2.771963526845863;1.3275956952774475
4174;332530;Shutshimi;2015;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;12;0.6181818181818182;110;75000.0;0;3.99;1.6074359097634274;0.958367328401236
4176;332570;Amazing Frog?;2014;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0.8621867881548975;1756;350000.0;1;12.39;2.5945081597030812;1.2794071694915374
4179;332620;PONCHO;2015;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;0.6975308641975309;162;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4181;332650;The Exiled;2017;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.4909090909090909;440;35000.0;1;0.0;0.0;0.0
4182;332700;Mike was Сursed;2018;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7704918032786885;61;75000.0;1;9.29;2.331172549845958;1.2033243590845437
4183;332710;1Quest;2014;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0.5503355704697986;149;75000.0;1;2.89;1.358409157630355;0.8579873059897187
4186;332780;National Zombie Park;2014;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.38064516129032255;155;150000.0;1;0.79;0.5822156198526637;0.45882615579297503
4187;332790;Darkness Assault;2015;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0.4407894736842105;456;350000.0;1;0.79;0.5822156198526637;0.45882615579297503
4188;332800;Five Nights at Freddy's 2;2014;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9041990318586063;8883;750000.0;1;5.79;1.9154509415706047;1.0700245047748609
4189;332810;Midnight Mysteries: Witches of Abraham - Collector's Edition;2014;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7586206896551724;29;35000.0;0;10.59;2.4501426573516603;1.2384155801453856
4192;332950;Dark Deception;2018;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0.8906394810009268;1079;150000.0;1;0.0;0.0;0.0
4194;333120;Inside The Gear;2014;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0.41;100;75000.0;1;1.59;0.9516578757114463;0.6686792040391188
4196;333210;Kaiju-A-GoGo;2015;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0.6678966789667896;271;75000.0;1;7.19;2.1029138978649784;1.1323416370519261
4197;333220;Cherry Tree High I! My! Girls!;2014;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7083333333333334;144;75000.0;1;2.79;1.332366019094335;0.8468832111868198
4198;333250;Forward to the Sky;2015;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.8338209479227618;1709;350000.0;1;5.59;1.8855533485144158;1.0597166834798373
4201;333300;ADOM (Ancient Domains Of Mystery);2015;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0.8890577507598785;658;35000.0;1;10.99;2.4840729690394228;1.248202002812099
4202;333330;Song of the Myrne: What Lies Beneath;2015;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;0.7922077922077922;77;35000.0;0;3.99;1.6074359097634274;0.958367328401236
4207;333420;Cossacks 3;2016;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;103;0.750087260034904;5730;750000.0;1;14.99;2.771963526845863;1.3275956952774475
4208;333430;Sinking Island;2014;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7024793388429752;121;35000.0;0;5.59;1.8855533485144158;1.0597166834798373
4210;333510;Isbarah;2015;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;38;0.8260869565217391;46;35000.0;1;10.59;2.4501426573516603;1.2384155801453856
4213;333600;NEKOPARA Vol. 1;2014;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0.9562130177514793;16900;750000.0;1;6.99;2.0781907597781832;1.1243420087328786
4214;333640;Caves of Qud;2015;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;52;0.9702072538860104;1544;75000.0;1;11.39;2.516889695641051;1.2575769898044034
4215;333650;Pahelika: Revelations HD;2015;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.43103448275862066;58;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4218;333760;Vintage Year;2015;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8192771084337349;83;35000.0;0;1.99;1.095273387402595;0.739684040040582
4219;333870;Feel-A-Maze;2014;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0.8173076923076923;104;35000.0;0;3.99;1.6074359097634274;0.958367328401236
4220;333880;Braveland Wizard;2014;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;0.7326007326007326;273;35000.0;0;4.99;1.7900914121273581;1.0260743594998938
4221;333930;Dirty Bomb®;2015;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;77;0.8006552696123294;54634;7500000.0;1;0.0;0.0;0.0
4222;333950;Medieval Engineers;2015;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.7014536775873291;4609;350000.0;1;12.99;2.63834278867739;1.2915283001423463
4224;333980;AKIBA'S TRIP: Undead ＆ Undressed;2015;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;46;0.8767123287671232;2409;150000.0;1;14.99;2.771963526845863;1.3275956952774475
4226;334030;Epic Arena;2015;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0.6655290102389079;293;150000.0;1;0.0;0.0;0.0
4227;334040;Down To One;2016;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3901123595505618;2225;150000.0;1;0.79;0.5822156198526637;0.45882615579297503
4228;334070;Hektor;2015;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.6416309012875536;932;350000.0;1;6.99;2.0781907597781832;1.1243420087328786
4230;334120;Armikrog;2015;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5211141060197664;1113;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4232;334190;Insanity's Blade;2014;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34;0.757085020242915;247;35000.0;0;4.79;1.7561322915849038;1.01382835330015
4233;334210;Fortified;2016;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;23;0.7608024691358025;1296;750000.0;1;10.99;2.4840729690394228;1.248202002812099
4234;334230;Town of Salem;2014;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;361;0.8632212939576452;15441;750000.0;1;3.99;1.6074359097634274;0.958367328401236
4238;334300;Fake Colours;2015;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.8461538461538461;130;150000.0;1;1.99;1.095273387402595;0.739684040040582
4240;334420;Out There: Ω Edition;2015;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;59;0.7689530685920578;1108;75000.0;1;10.99;2.4840729690394228;1.248202002812099
4241;334470;Adventures of Robinson Crusoe;2015;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5595238095238095;84;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4242;334480;Robinson Crusoe and the Cursed Pirates;2015;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7142857142857143;21;35000.0;0;6.99;2.0781907597781832;1.1243420087328786
4245;334560;Square Heroes;2015;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;31;0.8729508196721312;244;35000.0;0;3.99;1.6074359097634274;0.958367328401236
